ID_Estudiante,Numero_Documento,Fecha_Nacimiento,Sexo,Estrato,Municipio_Residencia,Tipo_Sangre,EPS,Semestre_Actual,Creditos_Aprobados
1596834,1038808342,1991-07-20,Femenino,2,Abejorral,AB+,Sanitas,6,102
5373504,1051619496,1998-08-01,Femenino,4,La Ceja,A-,Sanitas,8,127
4129654,1028322204,1997-11-11,Femenino,3,El Carmen de Viboral,B+,Sanitas,1,4
1488443,1055412894,2008-11-22,Femenino,2,Santuario,AB+,Sanitas,2,22
4664591,1043772397,2001-06-20,Femenino,6,La Ceja,A-,Coosalud,1,0
4843642,1082746927,2001-11-23,Femenino,4,Rionegro,AB-,Savia Salud,4,70
3288027,1039295505,2007-10-21,Masculino,1,El Carmen de Viboral,B-,Nueva EPS,7,111
1438574,1046795616,1997-07-26,Femenino,4,Marinilla,AB-,Savia Salud,6,107
6197227,1052323805,1994-11-13,Masculino,4,El Retiro,AB+,Coosalud,4,74
5961801,1066190508,2002-11-13,Masculino,3,La Ceja,O+,Sura,5,87
3987690,1098138856,2005-12-17,Masculino,3,Santuario,AB-,Sura,5,73
4165934,1089075423,1994-06-24,Masculino,2,El Carmen de Viboral,A-,Sanitas,4,74
7035763,1085130262,1992-08-30,Femenino,5,Rionegro,O-,Sanitas,5,92
5685264,1075656995,2008-02-25,Masculino,3,La Union,AB-,Coosalud,3,49
5905125,1075960694,2005-01-23,Femenino,5,La Ceja,O-,Sura,2,41
5716915,1043524982,2008-10-26,Masculino,1,Abejorral,O+,Nueva EPS,4,59
1409957,1036016337,1996-07-24,Masculino,3,El Retiro,A+,Nueva EPS,8,141
2584927,1012843695,2005-07-10,Femenino,4,Abejorral,O-,Salud Total,3,35
4843571,1088910542,2007-12-30,Masculino,4,La Union,AB+,Sanitas,1,23
1399960,1044489457,1999-10-29,Femenino,2,El Retiro,AB-,Salud Total,1,5
6539513,1044004625,1995-09-07,Femenino,1,La Ceja,A-,Sura,2,23
1119756,1073441952,2005-04-09,Femenino,3,Abejorral,A+,Salud Total,1,17
2714416,1090660841,2005-11-21,Masculino,1,Rionegro,O+,Coosalud,8,136
8684190,1072266921,1997-11-22,Masculino,2,La Union,B-,Salud Total,3,51
9555786,1027016431,2007-11-19,Masculino,5,El Carmen de Viboral,B-,Coosalud,6,89
5784427,1018457319,2006-10-31,Masculino,2,Santuario,A+,Coosalud,5,76
2562730,1095003048,2002-04-14,Masculino,3,Santuario,B+,Salud Total,1,0
2158024,1050928599,2003-06-10,Masculino,1,El Retiro,A-,Sura,1,23
8548044,1052148410,2004-05-18,Masculino,3,La Union,A+,Salud Total,8,142
9534250,1090133868,2005-07-16,Masculino,2,La Union,B+,Sura,2,40
1987701,1049275670,2004-08-20,Masculino,2,Rionegro,AB-,Sanitas,8,122
8081999,1026715274,1992-07-10,Masculino,5,El Carmen de Viboral,AB+,Nueva EPS,5,87
1795146,1079789764,1991-07-09,Masculino,2,Marinilla,B+,Sura,4,53
9448641,1087214300,2002-08-06,Femenino,4,Marinilla,A+,Nueva EPS,2,20
9348279,1052810725,1991-04-23,Masculino,1,Abejorral,A+,Sura,8,131
1005830,1011887925,1993-02-19,No binario,1,Guarne,O-,Sanitas,7,124
8368178,1081074726,1993-08-24,Femenino,2,El Carmen de Viboral,A-,Savia Salud,9,158
5361572,1065559290,1994-09-18,No binario,3,El Retiro,O-,Sanitas,5,83
8249745,1028057881,1991-12-11,Femenino,2,Santuario,O+,Nueva EPS,3,47
2104457,1041821515,2006-09-16,Femenino,1,El Carmen de Viboral,A-,Sanitas,2,33
2651849,1046360085,1999-05-08,Femenino,4,Marinilla,AB+,Sura,2,31
6452197,1095929691,2002-08-27,Femenino,6,Marinilla,B+,Coosalud,7,118
5845639,1056815379,2006-06-18,Masculino,5,Guarne,AB+,Nueva EPS,7,116
2275367,1071135836,2000-11-02,Femenino,5,La Union,B-,Savia Salud,8,126
4026340,1017127855,2007-05-27,Masculino,1,Guarne,AB+,Savia Salud,5,83
4938566,1017679222,2002-05-19,Masculino,1,Abejorral,B+,Coosalud,4,75
4452675,1015600169,2002-04-06,Femenino,1,Rionegro,A-,Nueva EPS,10,170
6691901,1027704262,1996-12-10,No binario,2,La Ceja,O-,Nueva EPS,3,49
4182406,1064731938,2008-07-15,Masculino,3,Abejorral,A+,Sanitas,6,109
7413336,1034738927,1997-03-22,Masculino,2,La Ceja,AB+,Coosalud,9,160
9705281,1054414083,1994-09-14,Masculino,6,Rionegro,A-,Nueva EPS,5,79
6897140,1062582592,2002-04-27,Femenino,6,El Retiro,O-,Coosalud,7,112
8065155,1089003913,1991-09-04,Masculino,5,Marinilla,B-,Savia Salud,10,169
3344296,1065160763,2000-01-09,Masculino,6,La Union,A+,Coosalud,7,115
9372012,1023923655,2007-04-18,Femenino,1,La Union,B+,Salud Total,10,159
1322407,1095302111,1997-01-13,Femenino,2,La Ceja,B-,Sura,5,77
5412429,1060476001,1996-01-01,Masculino,2,Abejorral,A-,Coosalud,7,110
3877505,1022535351,1996-02-15,Masculino,1,Rionegro,AB+,Sanitas,6,104
5321918,1028670566,2002-03-10,Femenino,1,Rionegro,B+,Savia Salud,7,107
3250458,1067353394,2002-02-23,No binario,6,El Carmen de Viboral,O-,Salud Total,5,77
7881203,1068844283,1995-12-22,Masculino,4,Marinilla,O+,Coosalud,3,34
5165707,1093892936,1991-08-31,Femenino,1,Marinilla,B-,Coosalud,5,84
1575697,1098423586,1992-11-24,Femenino,5,La Ceja,AB-,Sura,9,144
5680837,1028026682,1999-12-28,Femenino,2,Abejorral,B-,Salud Total,3,41
4834373,1013354253,1993-12-17,Masculino,4,La Ceja,B-,Salud Total,5,83
9480101,1035411157,2008-11-16,Masculino,4,Rionegro,A-,Salud Total,1,14
7841591,1019440313,1993-07-14,Masculino,2,El Retiro,AB-,Coosalud,3,50
8547547,1091204149,1995-10-26,No binario,6,El Retiro,A-,Nueva EPS,10,157
6944987,1037291783,2001-12-20,No binario,5,El Carmen de Viboral,A+,Sanitas,2,36
5780561,1031110526,2002-12-01,Femenino,4,La Ceja,O+,Coosalud,2,35
7617620,1080607745,1997-08-23,Femenino,2,La Union,AB+,Sanitas,10,169
5396235,1013456776,2004-01-04,Masculino,2,Marinilla,O-,Salud Total,10,154
4283176,1066969014,2007-02-10,Femenino,3,El Carmen de Viboral,B+,Nueva EPS,7,108
2663009,1027099262,1997-04-09,Masculino,1,Rionegro,A-,Sura,10,170
1154640,1091565029,2001-06-18,Femenino,2,Abejorral,A-,Sura,6,104
1485728,1092023381,2002-10-05,Masculino,3,La Ceja,A+,Savia Salud,1,9
1693608,1073433422,1991-05-01,Masculino,3,Marinilla,O-,Savia Salud,2,32
4705726,1025942086,2007-09-12,Femenino,4,El Retiro,O-,Coosalud,9,141
3521830,1077220810,1995-11-22,Masculino,6,Santuario,A+,Salud Total,8,120
7884584,1041597994,1991-05-08,Masculino,4,La Union,A+,Salud Total,10,168
8999969,1060959306,2005-05-30,Masculino,3,La Union,AB-,Coosalud,2,23
8458830,1045720040,2009-01-21,Femenino,5,El Retiro,B+,Sura,3,46
7959282,1035142981,1993-12-15,Masculino,2,El Carmen de Viboral,A-,Coosalud,7,121
7423834,1017834008,1999-02-07,Masculino,5,Abejorral,O-,Sura,3,43
3694693,1050985324,2003-04-29,Masculino,4,Abejorral,AB+,Coosalud,3,42
9999637,1066138898,1991-08-29,Femenino,3,El Carmen de Viboral,A+,Sura,2,18
3994352,1034020610,1998-11-06,Masculino,3,Abejorral,AB-,Salud Total,7,106
8999173,1023358058,2003-10-28,Masculino,5,La Union,AB-,Salud Total,4,61
8553058,1031297505,1999-11-07,Masculino,3,Abejorral,O-,Coosalud,4,53
7806993,1019428056,2006-09-26,Femenino,6,Marinilla,A+,Salud Total,6,101
4056118,1048703203,1996-02-15,Masculino,4,Santuario,AB-,Salud Total,7,114
5278988,1059515742,2002-10-16,Femenino,2,La Union,A-,Nueva EPS,6,85
1527799,1039270313,1995-08-18,Femenino,2,La Ceja,B+,Nueva EPS,7,108
8819556,1054529257,1992-06-16,Femenino,4,La Ceja,A+,Savia Salud,2,31
3103487,1040132338,1994-11-27,Masculino,1,Guarne,AB-,Coosalud,1,4
9854162,1067554964,1993-08-16,Femenino,4,Marinilla,A+,Coosalud,4,62
6962999,1085835343,1991-06-20,Masculino,4,El Carmen de Viboral,A-,Sanitas,7,122
9654353,1032803902,2004-05-30,Masculino,1,La Ceja,A-,Savia Salud,8,132
8516624,1046401830,1995-09-15,Femenino,6,El Retiro,A-,Nueva EPS,6,87
9877816,1058636036,2004-09-25,Masculino,3,El Retiro,A+,Coosalud,2,26
4157076,1082447253,1991-04-02,Masculino,2,La Union,A-,Coosalud,3,39
1256864,1056533118,1997-03-30,Masculino,3,El Carmen de Viboral,O-,Sanitas,6,105
9386943,1081398749,1997-05-02,Masculino,4,Abejorral,A-,Nueva EPS,2,21
8037685,1063644375,2002-09-14,Masculino,3,La Ceja,O+,Salud Total,4,63
5448492,1079356579,2006-11-01,Masculino,1,La Union,A-,Sura,9,140
1865282,1019907381,2008-01-22,Masculino,1,Abejorral,A+,Savia Salud,3,51
9835069,1095490082,1992-07-27,Femenino,4,Marinilla,O+,Sanitas,8,136
7333836,1055227497,1994-04-16,Femenino,1,Santuario,O-,Sanitas,10,157
5503246,1027542625,2004-04-05,Femenino,1,Marinilla,A+,Salud Total,8,128
6577709,1072064273,1996-08-03,Femenino,6,Santuario,A+,Coosalud,8,133
2749691,1082917944,1994-12-24,Masculino,4,El Retiro,B+,Savia Salud,8,133
1970815,1060751062,2002-07-20,Masculino,2,Marinilla,AB+,Sura,7,125
8254309,1072510367,2004-02-25,Femenino,1,El Carmen de Viboral,B-,Savia Salud,3,39
5584304,1092105861,2008-11-29,Masculino,5,Marinilla,AB+,Sura,9,149
8932999,1080171206,2002-06-29,Femenino,4,Rionegro,B+,Coosalud,9,154
5064951,1073494797,1997-08-27,Masculino,1,Abejorral,AB-,Salud Total,5,69
5085806,1065544702,1994-05-01,Femenino,4,Abejorral,B+,Coosalud,3,44
5377500,1022544610,2008-05-22,Femenino,3,El Carmen de Viboral,A-,Coosalud,7,111
7775955,1093522103,1995-05-21,Femenino,4,La Ceja,A-,Savia Salud,8,127
6051647,1011324090,1993-04-07,Femenino,4,Abejorral,B-,Salud Total,6,101
4241319,1072606879,2002-08-21,No binario,6,Abejorral,A-,Nueva EPS,5,80
5124732,1074379079,2005-08-07,Femenino,5,El Retiro,A+,Sura,7,102
5252095,1066888875,2006-11-25,Masculino,5,Guarne,AB-,Sura,8,131
7069926,1054256427,2001-12-06,No binario,6,Santuario,AB+,Coosalud,6,86
6056564,1053568145,2004-01-28,Masculino,1,La Ceja,O-,Sanitas,5,86
8459802,1071348462,1997-04-20,Masculino,3,Santuario,O-,Sanitas,2,28
5885284,1029951956,2000-09-09,Masculino,2,El Carmen de Viboral,O-,Sura,4,51
9635880,1031710716,2000-12-09,Masculino,4,Marinilla,AB+,Nueva EPS,3,43
8645126,1078924257,2000-07-09,Femenino,1,El Retiro,A+,Nueva EPS,4,73
6328162,1030483232,1997-10-21,Masculino,6,Guarne,O+,Salud Total,4,73
7892411,1053031509,1997-08-05,Femenino,2,El Carmen de Viboral,B+,Sanitas,7,111
2031800,1019187049,2002-03-11,Femenino,6,El Carmen de Viboral,B-,Savia Salud,9,143
6413448,1074734006,1998-07-30,Masculino,6,La Ceja,A+,Nueva EPS,6,107
4097125,1034803609,1994-12-23,Masculino,1,El Carmen de Viboral,B-,Savia Salud,7,120
4292367,1096778494,1995-09-13,Masculino,2,El Carmen de Viboral,AB+,Sura,10,158
9637273,1084123562,1997-06-27,Masculino,1,Santuario,O-,Coosalud,3,44
3348766,1038489510,1993-02-23,Masculino,3,Marinilla,B+,Salud Total,8,133
9654276,1013086802,1993-10-19,Femenino,4,Rionegro,O+,Savia Salud,4,60
7181221,1041519166,1997-06-02,Masculino,2,El Retiro,A+,Savia Salud,4,57
4314991,1027302955,1997-11-30,Masculino,2,Guarne,B+,Sanitas,9,159
6898776,1063223290,2009-01-29,Femenino,3,Guarne,AB+,Salud Total,9,140
1288416,1061293277,1994-04-10,Masculino,3,La Ceja,AB+,Coosalud,8,141
8551277,1040559846,1992-10-30,Masculino,1,Marinilla,A-,Salud Total,7,122
9842958,1044820392,2004-04-16,Masculino,2,La Union,AB-,Savia Salud,10,164
2551160,1042532167,2006-08-29,Femenino,4,El Retiro,A-,Salud Total,4,59
5201346,1021070948,1993-09-14,Masculino,5,La Ceja,AB-,Savia Salud,2,22
6389066,1041272479,2008-09-09,Femenino,2,La Union,O-,Savia Salud,4,70
4595204,1032905641,2002-04-09,Femenino,5,Guarne,O-,Savia Salud,5,71
7614728,1019461435,1991-10-10,Femenino,4,Abejorral,A+,Sura,6,91
2201303,1029049465,2007-01-25,Masculino,5,La Union,A+,Sura,9,142
7274692,1075302083,2006-04-27,Masculino,2,Abejorral,B+,Sanitas,6,109
5751990,1047617856,2007-03-19,Masculino,6,Guarne,B+,Sura,7,103
4874106,1091380687,1995-10-05,Masculino,2,El Carmen de Viboral,B+,Coosalud,5,81
9732111,1058482189,1997-05-29,Femenino,1,Rionegro,A-,Salud Total,6,92
7453088,1079896396,2005-06-19,Femenino,1,El Retiro,A+,Coosalud,4,70
9194440,1021851507,2004-06-14,Femenino,5,El Retiro,AB+,Sura,1,20
8803742,1061129023,1993-04-16,Femenino,6,Rionegro,AB-,Sanitas,4,67
9522798,1039945382,1995-09-02,Femenino,6,Marinilla,A-,Sura,9,144
7144179,1098938895,1996-01-15,Masculino,2,Rionegro,O-,Salud Total,6,89
1426754,1043334460,2003-05-06,Masculino,5,La Union,B-,Coosalud,8,124
6558199,1096859139,2003-06-12,Masculino,5,Guarne,A-,Nueva EPS,3,44
6323179,1084343109,2008-09-16,Femenino,1,La Union,O-,Savia Salud,5,86
4673344,1098328743,2004-02-27,Femenino,5,Guarne,B-,Nueva EPS,3,34
9972250,1077745504,1997-09-14,Femenino,1,Guarne,AB-,Coosalud,9,137
1286849,1021964713,1992-07-19,Masculino,3,Santuario,AB+,Salud Total,8,125
8021406,1032653584,2004-07-05,Masculino,1,Abejorral,B-,Coosalud,3,41
5924022,1082981799,2007-09-28,Masculino,4,La Union,A-,Savia Salud,4,68
7955755,1024136038,2006-02-02,Femenino,5,Guarne,A-,Nueva EPS,4,72
9864543,1097653523,1999-08-24,Masculino,6,El Retiro,A-,Sanitas,2,20
9604736,1091936868,1991-10-12,Masculino,4,El Retiro,B-,Sanitas,10,170
1915040,1028530133,2002-12-16,Femenino,2,Guarne,O+,Salud Total,3,36
9179029,1014218351,1995-06-29,Femenino,3,El Carmen de Viboral,AB-,Sanitas,9,149
5136403,1012251113,1991-04-21,Femenino,3,Santuario,A-,Sanitas,4,62
5813533,1078640414,1994-01-31,Masculino,4,El Retiro,AB+,Sura,5,69
8528570,1032417408,1992-01-28,Femenino,6,Santuario,O+,Sura,4,61
7383258,1087580710,1996-10-17,Masculino,6,Rionegro,A-,Coosalud,2,26
2189633,1099777031,2001-10-14,Masculino,4,Rionegro,A+,Sanitas,5,86
8005139,1043768930,2008-05-27,Femenino,1,Marinilla,B+,Salud Total,2,41
2858261,1044493197,2002-06-08,Femenino,4,Abejorral,O+,Sanitas,10,170
7886227,1080443879,2000-04-17,Masculino,4,Rionegro,AB+,Savia Salud,10,153
1484706,1075924809,1993-12-05,Femenino,2,El Retiro,O+,Nueva EPS,9,156
5349231,1027971305,2006-01-11,Femenino,4,El Retiro,B+,Savia Salud,8,130
4500641,1057948844,2001-01-04,Femenino,2,La Ceja,AB-,Sanitas,10,164
4967387,1037018024,1996-09-13,Masculino,4,El Retiro,B-,Sanitas,5,92
3277091,1040293208,2005-11-14,Femenino,1,Guarne,A+,Sura,7,121
9535862,1011672821,2003-07-06,Masculino,4,El Retiro,AB-,Sura,10,170
2310204,1022304730,1994-12-16,Masculino,6,Marinilla,A+,Sura,6,96
4663571,1026392569,2007-01-02,Femenino,3,Rionegro,AB-,Savia Salud,9,154
7608817,1078583440,1994-09-30,Masculino,3,Marinilla,B-,Coosalud,9,154
9189196,1039506143,1998-09-28,Masculino,5,Rionegro,AB+,Savia Salud,5,80
6911142,1079881591,1999-03-16,No binario,3,La Ceja,O-,Sura,10,166
9795167,1021660365,1992-04-22,Masculino,3,Rionegro,AB+,Salud Total,2,35
8165648,1040271428,1999-07-08,Femenino,3,El Retiro,A+,Salud Total,9,156
8745620,1061160285,2005-11-13,Femenino,4,La Ceja,B+,Savia Salud,5,85
6980029,1045666397,2003-03-30,Femenino,1,La Union,A+,Coosalud,10,165
6596629,1034152818,2006-05-20,Masculino,3,La Ceja,O+,Nueva EPS,1,2
2131149,1023484674,1992-01-05,Masculino,6,El Carmen de Viboral,AB-,Coosalud,4,73
2324744,1058107145,1997-10-23,Masculino,1,El Carmen de Viboral,B+,Coosalud,1,14
2786757,1046104201,1992-07-17,Masculino,6,La Union,B+,Sanitas,10,164
6469133,1079426255,2008-04-06,Femenino,4,La Union,O+,Salud Total,10,166
9070502,1088933562,2002-07-05,Femenino,4,El Carmen de Viboral,AB-,Salud Total,2,33
3302687,1096941784,1997-12-27,No binario,5,Abejorral,A-,Coosalud,8,129
9981259,1055029205,1994-04-04,Femenino,6,Santuario,A+,Coosalud,6,89
3896965,1013673468,1993-08-26,No binario,5,Guarne,A-,Sanitas,4,65
9702942,1064957945,2004-09-13,Masculino,1,Guarne,B+,Sura,9,141
2622654,1091814181,2008-04-24,Femenino,1,Guarne,O+,Coosalud,4,68
9308784,1093557982,2008-02-13,Masculino,5,Abejorral,A-,Sura,1,17
3691117,1018843822,2001-08-16,Femenino,5,Marinilla,A+,Nueva EPS,7,120
3291032,1018411438,1993-06-08,No binario,1,El Retiro,B-,Salud Total,7,107
5822945,1010851155,2001-06-28,Femenino,1,La Ceja,O+,Nueva EPS,3,42
2563586,1027248354,1998-03-25,Femenino,3,Marinilla,AB+,Coosalud,6,104
7763383,1041927212,2000-03-13,Femenino,3,La Ceja,B-,Savia Salud,9,160
4737897,1011666687,1997-05-31,Masculino,3,El Retiro,AB+,Savia Salud,6,104
8123445,1060258998,2001-03-24,Masculino,3,Santuario,O-,Nueva EPS,2,28
6726860,1046346054,2000-11-28,Masculino,6,La Union,B+,Nueva EPS,8,126
3792037,1053852991,1992-02-29,Femenino,3,Rionegro,A-,Coosalud,8,136
2867606,1095499535,2001-08-27,No binario,3,El Retiro,B-,Nueva EPS,4,58
4074627,1071996101,1991-11-23,Masculino,1,La Union,A-,Sanitas,8,139
3163469,1054536303,2000-08-22,Femenino,2,Rionegro,O-,Sura,3,37
6748237,1039116671,1994-12-22,Femenino,4,Marinilla,O-,Sanitas,1,10
6153693,1079980213,2003-06-30,Femenino,4,Rionegro,A-,Sura,2,39
1116427,1058578953,1999-06-02,Masculino,4,Marinilla,AB-,Nueva EPS,7,113
9603819,1013820357,1993-10-12,Femenino,3,La Union,A+,Nueva EPS,9,147
1083287,1046340380,2001-06-25,Femenino,3,La Ceja,A-,Coosalud,1,6
4088704,1017174653,1996-05-27,Masculino,1,La Ceja,A-,Sura,6,85
6526380,1029755209,2005-01-22,Masculino,1,La Ceja,A+,Savia Salud,3,38
3209993,1077095895,2001-01-06,Femenino,2,Abejorral,B-,Coosalud,10,155
6611792,1068389454,1995-06-14,Masculino,4,La Ceja,O-,Sanitas,5,85
3567625,1019873324,1993-08-23,Femenino,4,Abejorral,B+,Nueva EPS,6,108
2839506,1029754444,2000-01-17,Femenino,5,El Carmen de Viboral,A+,Coosalud,2,31
2378207,1032524140,2008-02-15,Masculino,1,El Retiro,AB-,Sanitas,7,126
9575946,1051314010,1995-08-16,Femenino,1,La Union,AB-,Salud Total,3,47
7780645,1065193615,2004-03-02,Femenino,3,Guarne,A+,Savia Salud,3,48
4812013,1089129838,2001-11-14,Femenino,4,El Carmen de Viboral,B+,Coosalud,3,42
7146253,1098036829,1999-10-12,Masculino,2,La Union,AB-,Sura,3,44
9179197,1067379043,2002-04-20,Femenino,5,Marinilla,O-,Coosalud,5,76
6151849,1059723590,1999-07-19,Femenino,3,Rionegro,A+,Coosalud,1,7
9434023,1035664603,1998-05-05,Femenino,4,Abejorral,AB-,Sura,5,87
9652892,1083442019,1998-10-20,Femenino,3,Guarne,O+,Savia Salud,10,155
4025602,1058565037,1994-02-09,Femenino,1,Marinilla,AB+,Salud Total,6,87
2255969,1061697007,1994-07-25,Femenino,4,La Union,O-,Savia Salud,1,11
4733518,1030094073,2002-03-27,Femenino,5,La Union,O-,Coosalud,9,144
7758768,1040583180,1996-01-05,Masculino,6,Rionegro,A-,Savia Salud,7,118
7227560,1047219700,2000-12-01,Masculino,3,El Carmen de Viboral,B+,Salud Total,9,157
4641893,1011390204,2000-02-07,Masculino,2,Rionegro,AB+,Salud Total,8,138
3593083,1044506198,1999-11-22,No binario,4,Rionegro,AB-,Coosalud,5,92
6064736,1036672895,1993-10-27,Femenino,3,Rionegro,A+,Salud Total,9,142
2547932,1092947083,1998-02-11,Masculino,4,El Carmen de Viboral,B-,Coosalud,9,158
7606769,1036983599,1991-05-01,Masculino,3,El Carmen de Viboral,AB+,Coosalud,1,15
8126218,1014182923,2000-05-06,Masculino,1,La Union,A+,Savia Salud,5,81
9652327,1056499114,1998-03-11,Femenino,6,El Retiro,B+,Sura,4,60
4799493,1077995074,1999-10-23,Masculino,1,Marinilla,AB+,Coosalud,5,87
9053657,1057949663,1993-11-29,Masculino,1,El Retiro,B-,Savia Salud,5,77
5319642,1040200228,1998-12-11,No binario,5,La Ceja,A+,Sanitas,4,71
2307055,1027460810,2003-02-06,Femenino,5,Guarne,A-,Nueva EPS,5,80
9328842,1019407447,1999-10-03,Femenino,3,La Ceja,O+,Sura,9,142
8430737,1098487584,1998-05-31,Masculino,6,Guarne,A+,Sura,2,30
4450095,1049951519,1997-04-01,Masculino,5,Rionegro,O-,Sura,4,52
5863464,1012450999,2001-04-01,Masculino,2,El Carmen de Viboral,A+,Coosalud,7,109
6403327,1070057563,2002-10-28,Masculino,3,La Ceja,A-,Savia Salud,8,137
1051093,1081595754,2000-04-15,Masculino,4,El Retiro,AB+,Sanitas,9,147
7784824,1068993580,1991-12-15,Femenino,2,Rionegro,B+,Salud Total,8,131
6847702,1094602718,1996-05-18,Masculino,3,Guarne,O+,Sura,4,70
6058496,1015210632,1991-03-29,Masculino,6,Abejorral,A-,Nueva EPS,3,57
3802057,1085157602,1994-02-15,Masculino,1,El Retiro,A-,Sura,4,59
6987288,1090405572,1995-01-03,Femenino,6,Abejorral,B+,Sura,8,129
3886545,1017479418,2005-07-25,Masculino,5,El Carmen de Viboral,AB+,Salud Total,10,163
9022456,1057771876,2001-06-20,No binario,2,El Carmen de Viboral,AB-,Coosalud,1,3
1308007,1037099411,1992-09-14,Femenino,3,Santuario,AB-,Savia Salud,8,124
3429786,1023853086,2005-04-11,Masculino,2,Abejorral,AB+,Savia Salud,8,141
8335388,1093636982,2007-03-29,Femenino,2,Guarne,O-,Sura,6,104
5646012,1074113651,2002-10-02,Masculino,4,El Retiro,AB+,Coosalud,1,21
6337938,1033834369,1996-01-19,Femenino,2,La Union,A+,Sura,10,167
6451313,1076795358,1996-05-03,Masculino,2,La Union,AB+,Coosalud,4,67
8076465,1021693859,2000-02-10,No binario,5,Santuario,A+,Nueva EPS,6,95
6951634,1042419592,1996-09-26,Masculino,2,Guarne,A+,Coosalud,2,37
5732714,1068263646,1999-09-12,No binario,1,Rionegro,AB+,Sura,9,142
3991743,1052899171,2006-08-25,Masculino,3,La Union,B-,Nueva EPS,2,35
2969844,1013808190,2008-05-29,Femenino,4,Rionegro,A-,Nueva EPS,7,116
2733139,1041579390,1994-07-07,Masculino,5,Marinilla,B+,Savia Salud,8,128
8950794,1020169545,1991-08-13,Masculino,1,Rionegro,O-,Nueva EPS,5,75
4263036,1093503606,1998-02-10,Femenino,2,Marinilla,O-,Savia Salud,7,109
3123219,1078786581,1998-02-15,Femenino,3,La Union,B-,Sura,6,94
2338667,1029203644,1991-12-04,Masculino,4,El Retiro,B+,Sura,5,88
9914111,1085776048,2005-07-10,Femenino,2,El Retiro,O+,Salud Total,5,68
2735126,1058858412,1998-07-09,Masculino,5,La Ceja,AB+,Coosalud,9,155
9100313,1024552960,2000-11-05,Femenino,3,La Union,A+,Sanitas,2,19
6499264,1057811607,2007-04-10,Femenino,6,La Ceja,B-,Sura,1,24
8213057,1059192393,2001-07-29,Masculino,1,La Union,B+,Sanitas,4,61
8694657,1048170365,1998-11-15,Femenino,2,Guarne,O+,Salud Total,9,156
3668963,1024623378,2003-04-01,Femenino,5,Rionegro,B+,Nueva EPS,1,5
6246774,1084891148,2004-02-26,Femenino,4,Santuario,O-,Savia Salud,4,68
9394597,1091959100,2003-01-23,Masculino,3,Marinilla,AB-,Savia Salud,2,40
9013234,1096223123,1993-07-26,Masculino,6,Rionegro,O+,Coosalud,6,101
3510911,1011578946,1998-12-27,Masculino,2,Marinilla,A-,Sanitas,4,53
1746660,1027212354,2002-12-06,Masculino,3,El Carmen de Viboral,O-,Nueva EPS,9,147
6206852,1076579849,1994-05-01,Femenino,3,Abejorral,B+,Nueva EPS,5,72
5306740,1061975124,1994-01-28,Masculino,4,El Carmen de Viboral,B+,Coosalud,7,108
5388704,1067595306,1999-03-11,Masculino,4,Abejorral,B-,Nueva EPS,1,4
9811101,1059417119,1992-11-13,Femenino,3,Guarne,B+,Salud Total,9,149
7375871,1061785882,1997-12-23,Masculino,5,El Retiro,B+,Coosalud,9,157
7418272,1029839581,1992-02-02,Masculino,1,Marinilla,O-,Sanitas,10,170
5543412,1078492830,2004-07-29,Masculino,6,Rionegro,O-,Sanitas,8,133
4253988,1031315962,1993-10-17,Masculino,3,El Retiro,A+,Salud Total,7,108
6639465,1030976648,2006-09-14,Femenino,1,El Carmen de Viboral,B-,Coosalud,6,106
7931245,1097101897,2006-05-22,Femenino,1,La Union,AB+,Sanitas,9,141
3181393,1039758205,2004-01-15,Masculino,6,Marinilla,AB+,Sura,2,21
2369863,1027240779,1995-06-16,Masculino,6,El Retiro,O-,Coosalud,8,124
5925249,1050045196,2001-09-18,Femenino,5,Santuario,O+,Nueva EPS,8,119
2305940,1012564354,2006-05-03,Masculino,1,Santuario,AB+,Nueva EPS,10,164
9617262,1094094583,1995-12-03,Femenino,2,Guarne,A-,Sura,5,90
8379006,1087298447,1999-05-14,Femenino,3,El Carmen de Viboral,O-,Salud Total,7,106
2231629,1076516184,1991-03-30,Masculino,6,La Union,AB-,Sura,9,141
9058421,1059135855,2003-10-19,Masculino,3,La Ceja,A+,Savia Salud,8,140
5805832,1080568428,1995-07-18,Masculino,5,El Carmen de Viboral,B-,Nueva EPS,4,52
